Time,X,Y,Vx,Vy,Mass,ThrustX,ThrustY
32.0600,49.8436,344.6880,-1.9385,-0.9784,500.0000,-48.8746,4916.2481
32.0700,49.8242,344.6782,-1.9395,-0.9781,500.0000,-48.8547,4916.2286
32.0800,49.8048,344.6684,-1.9405,-0.9779,500.0000,-48.8348,4916.2092
32.0900,49.7854,344.6587,-1.9414,-0.9777,500.0000,-48.8149,4916.1898
32.1000,49.7659,344.6489,-1.9424,-0.9775,500.0000,-48.7950,4916.1704
32.1100,49.7465,344.6391,-1.9434,-0.9772,500.0000,-48.7751,4916.1511
32.1200,49.7271,344.6293,-1.9444,-0.9770,500.0000,-48.7551,4916.1318
32.1300,49.7076,344.6196,-1.9453,-0.9768,500.0000,-48.7352,4916.1125
32.1400,49.6882,344.6098,-1.9463,-0.9766,500.0000,-48.7153,4916.0932
32.1500,49.6687,344.6000,-1.9473,-0.9763,500.0000,-48.6953,4916.0740
32.1600,49.6492,344.5903,-1.9483,-0.9761,500.0000,-48.6753,4916.0548
32.1700,49.6297,344.5805,-1.9492,-0.9759,500.0000,-48.6554,4916.0356
32.1800,49.6102,344.5708,-1.9502,-0.9757,500.0000,-48.6354,4916.0165
32.1900,49.5907,344.5610,-1.9512,-0.9755,500.0000,-48.6154,4915.9974
32.2000,49.5712,344.5513,-1.9521,-0.9752,500.0000,-48.5954,4915.9783
32.2100,49.5517,344.5415,-1.9531,-0.9750,500.0000,-48.5754,4915.9592
32.2200,49.5322,344.5318,-1.9541,-0.9748,500.0000,-48.5554,4915.9402
32.2300,49.5126,344.5220,-1.9551,-0.9746,500.0000,-48.5353,4915.9212
32.2400,49.4931,344.5123,-1.9560,-0.9744,500.0000,-48.5153,4915.9022
32.2500,49.4735,344.5025,-1.9570,-0.9741,500.0000,-48.4952,4915.8833
32.2600,49.4539,344.4928,-1.9580,-0.9739,500.0000,-48.4752,4915.8643
32.2700,49.4343,344.4830,-1.9589,-0.9737,500.0000,-48.4551,4915.8454
32.2800,49.4147,344.4733,-1.9599,-0.9735,500.0000,-48.4350,4915.8266
32.2900,49.3951,344.4636,-1.9609,-0.9733,500.0000,-48.4149,4915.8077
32.3000,49.3755,344.4538,-1.9618,-0.9731,500.0000,-48.3948,4915.7889
32.3100,49.3559,344.4441,-1.9628,-0.9728,500.0000,-48.3747,4915.7701
32.3200,49.3363,344.4344,-1.9638,-0.9726,500.0000,-48.3546,4915.7514
32.3300,49.3166,344.4247,-1.9647,-0.9724,500.0000,-48.3345,4915.7326
32.3400,49.2970,344.4149,-1.9657,-0.9722,500.0000,-48.3144,4915.7139
32.3500,49.2773,344.4052,-1.9667,-0.9720,500.0000,-48.2942,4915.6953
32.3600,49.2576,344.3955,-1.9676,-0.9718,500.0000,-48.2741,4915.6766
32.3700,49.2380,344.3858,-1.9686,-0.9716,500.0000,-48.2539,4915.6580
32.3800,49.2183,344.3761,-1.9696,-0.9713,500.0000,-48.2337,4915.6394
32.3900,49.1986,344.3664,-1.9705,-0.9711,500.0000,-48.2135,4915.6208
32.4000,49.1789,344.3566,-1.9715,-0.9709,500.0000,-48.1933,4915.6023
32.4100,49.1591,344.3469,-1.9725,-0.9707,500.0000,-48.1731,4915.5838
32.4200,49.1394,344.3372,-1.9734,-0.9705,500.0000,-48.1529,4915.5653
32.4300,49.1197,344.3275,-1.9744,-0.9703,500.0000,-48.1327,4915.5468
32.4400,49.0999,344.3178,-1.9754,-0.9701,500.0000,-48.1125,4915.5284
32.4500,49.0802,344.3081,-1.9763,-0.9699,500.0000,-48.0922,4915.5100
32.4600,49.0604,344.2984,-1.9773,-0.9697,500.0000,-48.0720,4915.4916
32.4700,49.0406,344.2887,-1.9782,-0.9694,500.0000,-48.0517,4915.4733
32.4800,49.0208,344.2790,-1.9792,-0.9692,500.0000,-48.0315,4915.4549
32.4900,49.0010,344.2693,-1.9802,-0.9690,500.0000,-48.0112,4915.4366
32.5000,48.9812,344.2597,-1.9811,-0.9688,500.0000,-47.9909,4915.4184
32.5100,48.9614,344.2500,-1.9821,-0.9686,500.0000,-47.9706,4915.4001
32.5200,48.9416,344.2403,-1.9830,-0.9684,500.0000,-47.9503,4915.3819
32.5300,48.9217,344.2306,-1.9840,-0.9682,500.0000,-47.9300,4915.3637
32.5400,48.9019,344.2209,-1.9850,-0.9680,500.0000,-47.9097,4915.3456
32.5500,48.8820,344.2112,-1.9859,-0.9678,500.0000,-47.8893,4915.3274
32.5600,48.8622,344.2016,-1.9869,-0.9676,500.0000,-47.8690,4915.3093
32.5700,48.8423,344.1919,-1.9878,-0.9674,500.0000,-47.8486,4915.2912
32.5800,48.8224,344.1822,-1.9888,-0.9672,500.0000,-47.8283,4915.2732
32.5900,48.8025,344.1725,-1.9897,-0.9669,500.0000,-47.8079,4915.2551
32.6000,48.7826,344.1629,-1.9907,-0.9667,500.0000,-47.7875,4915.2371
32.6100,48.7627,344.1532,-1.9916,-0.9665,500.0000,-47.7671,4915.2191
32.6200,48.7428,344.1435,-1.9926,-0.9663,500.0000,-47.7467,4915.2012
32.6300,48.7229,344.1339,-1.9936,-0.9661,500.0000,-47.7263,4915.1832
32.6400,48.7029,344.1242,-1.9945,-0.9659,500.0000,-47.7059,4915.1653
32.6500,48.6830,344.1146,-1.9955,-0.9657,500.0000,-47.6855,4915.1475
32.6600,48.6630,344.1049,-1.9964,-0.9655,500.0000,-47.6650,4915.1296
32.6700,48.6430,344.0953,-1.9974,-0.9653,500.0000,-47.6446,4915.1118
32.6800,48.6231,344.0856,-1.9983,-0.9651,500.0000,-47.6241,4915.0940
32.6900,48.6031,344.0760,-1.9993,-0.9649,500.0000,-47.6037,4915.0762
32.7000,48.5831,344.0663,-2.0002,-0.9647,500.0000,-47.5832,4915.0585
32.7100,48.5631,344.0567,-2.0012,-0.9645,500.0000,-47.5627,4915.0407
32.7200,48.5431,344.0470,-2.0021,-0.9643,500.0000,-47.5422,4915.0230
32.7300,48.5230,344.0374,-2.0031,-0.9641,500.0000,-47.5217,4915.0054
32.7400,48.5030,344.0277,-2.0040,-0.9639,500.0000,-47.5012,4914.9877
32.7500,48.4830,344.0181,-2.0050,-0.9637,500.0000,-47.4807,4914.9701
32.7600,48.4629,344.0085,-2.0059,-0.9635,500.0000,-47.4602,4914.9525
32.7700,48.4428,343.9988,-2.0069,-0.9633,500.0000,-47.4396,4914.9350
32.7800,48.4228,343.9892,-2.0078,-0.9631,500.0000,-47.4191,4914.9174
32.7900,48.4027,343.9796,-2.0088,-0.9629,500.0000,-47.3985,4914.8999
32.8000,48.3826,343.9699,-2.0097,-0.9627,500.0000,-47.3780,4914.8824
32.8100,48.3625,343.9603,-2.0107,-0.9625,500.0000,-47.3574,4914.8649
32.8200,48.3424,343.9507,-2.0116,-0.9623,500.0000,-47.3368,4914.8475
32.8300,48.3223,343.9411,-2.0126,-0.9621,500.0000,-47.3162,4914.8301
32.8400,48.3021,343.9314,-2.0135,-0.9619,500.0000,-47.2956,4914.8127
32.8500,48.2820,343.9218,-2.0145,-0.9617,500.0000,-47.2750,4914.7953
32.8600,48.2618,343.9122,-2.0154,-0.9615,500.0000,-47.2544,4914.7780
32.8700,48.2417,343.9026,-2.0163,-0.9613,500.0000,-47.2337,4914.7607
32.8800,48.2215,343.8930,-2.0173,-0.9611,500.0000,-47.2131,4914.7434
32.8900,48.2013,343.8834,-2.0182,-0.9609,500.0000,-47.1924,4914.7261
32.9000,48.1811,343.8738,-2.0192,-0.9608,500.0000,-47.1718,4914.7089
32.9100,48.1609,343.8642,-2.0201,-0.9606,500.0000,-47.1511,4914.6917
32.9200,48.1407,343.8545,-2.0211,-0.9604,500.0000,-47.1304,4914.6745
32.9300,48.1205,343.8449,-2.0220,-0.9602,500.0000,-47.1098,4914.6573
32.9400,48.1003,343.8353,-2.0229,-0.9600,500.0000,-47.0891,4914.6402
32.9500,48.0801,343.8257,-2.0239,-0.9598,500.0000,-47.0684,4914.6231
32.9600,48.0598,343.8162,-2.0248,-0.9596,500.0000,-47.0476,4914.6060
32.9700,48.0396,343.8066,-2.0258,-0.9594,500.0000,-47.0269,4914.5889
32.9800,48.0193,343.7970,-2.0267,-0.9592,500.0000,-47.0062,4914.5719
32.9900,47.9990,343.7874,-2.0276,-0.9590,500.0000,-46.9854,4914.5549
33.0000,47.9788,343.7778,-2.0286,-0.9588,500.0000,-46.9647,4914.5379
33.0100,47.9585,343.7682,-2.0295,-0.9586,500.0000,-46.9439,4914.5209
33.0200,47.9382,343.7586,-2.0305,-0.9584,500.0000,-46.9232,4914.5040
33.0300,47.9179,343.7490,-2.0314,-0.9583,500.0000,-46.9024,4914.4871
33.0400,47.8975,343.7394,-2.0323,-0.9581,500.0000,-46.8816,4914.4702
33.0500,47.8772,343.7299,-2.0333,-0.9579,500.0000,-46.8608,4914.4533
33.0600,47.8569,343.7203,-2.0342,-0.9577,500.0000,-46.8400,4914.4365
33.0700,47.8365,343.7107,-2.0352,-0.9575,500.0000,-46.8192,4914.4197
33.0800,47.8162,343.7011,-2.0361,-0.9573,500.0000,-46.7984,4914.4029
33.0900,47.7958,343.6916,-2.0370,-0.9571,500.0000,-46.7775,4914.3861
33.1000,47.7754,343.6820,-2.0380,-0.9569,500.0000,-46.7567,4914.3694
33.1100,47.7550,343.6724,-2.0389,-0.9567,500.0000,-46.7358,4914.3527
33.1200,47.7346,343.6629,-2.0398,-0.9566,500.0000,-46.7150,4914.3360
33.1300,47.7142,343.6533,-2.0408,-0.9564,500.0000,-46.6941,4914.3193
33.1400,47.6938,343.6437,-2.0417,-0.9562,500.0000,-46.6732,4914.3026
33.1500,47.6734,343.6342,-2.0426,-0.9560,500.0000,-46.6523,4914.2860
33.1600,47.6530,343.6246,-2.0436,-0.9558,500.0000,-46.6314,4914.2694
33.1700,47.6325,343.6151,-2.0445,-0.9556,500.0000,-46.6105,4914.2529
33.1800,47.6121,343.6055,-2.0454,-0.9554,500.0000,-46.5896,4914.2363
33.1900,47.5916,343.5959,-2.0464,-0.9553,500.0000,-46.5687,4914.2198
33.2000,47.5712,343.5864,-2.0473,-0.9551,500.0000,-46.5478,4914.2033
33.2100,47.5507,343.5768,-2.0482,-0.9549,500.0000,-46.5268,4914.1868
33.2200,47.5302,343.5673,-2.0491,-0.9547,500.0000,-46.5059,4914.1704
33.2300,47.5097,343.5578,-2.0501,-0.9545,500.0000,-46.4849,4914.1539
33.2400,47.4892,343.5482,-2.0510,-0.9543,500.0000,-46.4639,4914.1375
33.2500,47.4687,343.5387,-2.0519,-0.9541,500.0000,-46.4429,4914.1211
33.2600,47.4482,343.5291,-2.0529,-0.9540,500.0000,-46.4220,4914.1048
33.2700,47.4276,343.5196,-2.0538,-0.9538,500.0000,-46.4010,4914.0885
33.2800,47.4071,343.5100,-2.0547,-0.9536,500.0000,-46.3800,4914.0721
33.2900,47.3865,343.5005,-2.0556,-0.9534,500.0000,-46.3589,4914.0559
33.3000,47.3660,343.4910,-2.0566,-0.9532,500.0000,-46.3379,4914.0396
33.3100,47.3454,343.4814,-2.0575,-0.9531,500.0000,-46.3169,4914.0234
33.3200,47.3248,343.4719,-2.0584,-0.9529,500.0000,-46.2958,4914.0071
33.3300,47.3042,343.4624,-2.0594,-0.9527,500.0000,-46.2748,4913.9910
33.3400,47.2836,343.4529,-2.0603,-0.9525,500.0000,-46.2537,4913.9748
33.3500,47.2630,343.4433,-2.0612,-0.9523,500.0000,-46.2327,4913.9586
33.3600,47.2424,343.4338,-2.0621,-0.9522,500.0000,-46.2116,4913.9425
33.3700,47.2218,343.4243,-2.0630,-0.9520,500.0000,-46.1905,4913.9264
33.3800,47.2011,343.4148,-2.0640,-0.9518,500.0000,-46.1694,4913.9104
33.3900,47.1805,343.4053,-2.0649,-0.9516,500.0000,-46.1483,4913.8943
33.4000,47.1598,343.3957,-2.0658,-0.9514,500.0000,-46.1272,4913.8783
33.4100,47.1392,343.3862,-2.0667,-0.9513,500.0000,-46.1060,4913.8623
33.4200,47.1185,343.3767,-2.0677,-0.9511,500.0000,-46.0849,4913.8463
33.4300,47.0978,343.3672,-2.0686,-0.9509,500.0000,-46.0638,4913.8303
33.4400,47.0771,343.3577,-2.0695,-0.9507,500.0000,-46.0426,4913.8144
33.4500,47.0564,343.3482,-2.0704,-0.9506,500.0000,-46.0215,4913.7985
33.4600,47.0357,343.3387,-2.0713,-0.9504,500.0000,-46.0003,4913.7826
33.4700,47.0150,343.3292,-2.0723,-0.9502,500.0000,-45.9791,4913.7668
33.4800,46.9943,343.3197,-2.0732,-0.9500,500.0000,-45.9579,4913.7509
33.4900,46.9736,343.3102,-2.0741,-0.9499,500.0000,-45.9367,4913.7351
33.5000,46.9528,343.3007,-2.0750,-0.9497,500.0000,-45.9155,4913.7193
33.5100,46.9321,343.2912,-2.0759,-0.9495,500.0000,-45.8943,4913.7035
33.5200,46.9113,343.2817,-2.0769,-0.9493,500.0000,-45.8731,4913.6878
33.5300,46.8905,343.2722,-2.0778,-0.9492,500.0000,-45.8519,4913.6721
33.5400,46.8697,343.2627,-2.0787,-0.9490,500.0000,-45.8306,4913.6564
33.5500,46.8489,343.2532,-2.0796,-0.9488,500.0000,-45.8094,4913.6407
33.5600,46.8281,343.2437,-2.0805,-0.9486,500.0000,-45.7881,4913.6250
33.5700,46.8073,343.2343,-2.0814,-0.9485,500.0000,-45.7668,4913.6094
33.5800,46.7865,343.2248,-2.0824,-0.9483,500.0000,-45.7456,4913.5938
33.5900,46.7657,343.2153,-2.0833,-0.9481,500.0000,-45.7243,4913.5782
33.6000,46.7448,343.2058,-2.0842,-0.9479,500.0000,-45.7030,4913.5626
33.6100,46.7240,343.1963,-2.0851,-0.9478,500.0000,-45.6817,4913.5471
33.6200,46.7031,343.1869,-2.0860,-0.9476,500.0000,-45.6604,4913.5316
33.6300,46.6823,343.1774,-2.0869,-0.9474,500.0000,-45.6390,4913.5161
33.6400,46.6614,343.1679,-2.0878,-0.9473,500.0000,-45.6177,4913.5006
33.6500,46.6405,343.1584,-2.0887,-0.9471,500.0000,-45.5964,4913.4851
33.6600,46.6196,343.1490,-2.0897,-0.9469,500.0000,-45.5750,4913.4697
33.6700,46.5987,343.1395,-2.0906,-0.9468,500.0000,-45.5537,4913.4543
33.6800,46.5778,343.1300,-2.0915,-0.9466,500.0000,-45.5323,4913.4389
33.6900,46.5569,343.1206,-2.0924,-0.9464,500.0000,-45.5109,4913.4236
33.7000,46.5360,343.1111,-2.0933,-0.9462,500.0000,-45.4896,4913.4082
33.7100,46.5150,343.1016,-2.0942,-0.9461,500.0000,-45.4682,4913.3929
33.7200,46.4941,343.0922,-2.0951,-0.9459,500.0000,-45.4468,4913.3776
33.7300,46.4731,343.0827,-2.0960,-0.9457,500.0000,-45.4253,4913.3623
33.7400,46.4522,343.0733,-2.0969,-0.9456,500.0000,-45.4039,4913.3471
33.7500,46.4312,343.0638,-2.0978,-0.9454,500.0000,-45.3825,4913.3319
33.7600,46.4102,343.0544,-2.0987,-0.9452,500.0000,-45.3611,4913.3166
33.7700,46.3892,343.0449,-2.0997,-0.9451,500.0000,-45.3396,4913.3015
33.7800,46.3682,343.0355,-2.1006,-0.9449,500.0000,-45.3182,4913.2863
33.7900,46.3472,343.0260,-2.1015,-0.9447,500.0000,-45.2967,4913.2712
33.8000,46.3262,343.0166,-2.1024,-0.9446,500.0000,-45.2752,4913.2560
33.8100,46.3052,343.0071,-2.1033,-0.9444,500.0000,-45.2537,4913.2409
33.8200,46.2841,342.9977,-2.1042,-0.9442,500.0000,-45.2323,4913.2259
33.8300,46.2631,342.9882,-2.1051,-0.9441,500.0000,-45.2108,4913.2108
33.8400,46.2420,342.9788,-2.1060,-0.9439,500.0000,-45.1893,4913.1958
33.8500,46.2210,342.9694,-2.1069,-0.9438,500.0000,-45.1677,4913.1808
33.8600,46.1999,342.9599,-2.1078,-0.9436,500.0000,-45.1462,4913.1658
33.8700,46.1788,342.9505,-2.1087,-0.9434,500.0000,-45.1247,4913.1508
33.8800,46.1577,342.9410,-2.1096,-0.9433,500.0000,-45.1031,4913.1359
33.8900,46.1366,342.9316,-2.1105,-0.9431,500.0000,-45.0816,4913.1210
33.9000,46.1155,342.9222,-2.1114,-0.9429,500.0000,-45.0600,4913.1061
33.9100,46.0944,342.9128,-2.1123,-0.9428,500.0000,-45.0385,4913.0912
33.9200,46.0733,342.9033,-2.1132,-0.9426,500.0000,-45.0169,4913.0763
33.9300,46.0521,342.8939,-2.1141,-0.9425,500.0000,-44.9953,4913.0615
33.9400,46.0310,342.8845,-2.1150,-0.9423,500.0000,-44.9737,4913.0467
33.9500,46.0098,342.8751,-2.1159,-0.9421,500.0000,-44.9521,4913.0319
33.9600,45.9887,342.8656,-2.1168,-0.9420,500.0000,-44.9305,4913.0171
33.9700,45.9675,342.8562,-2.1177,-0.9418,500.0000,-44.9089,4913.0024
33.9800,45.9463,342.8468,-2.1186,-0.9416,500.0000,-44.8872,4912.9877
33.9900,45.9251,342.8374,-2.1195,-0.9415,500.0000,-44.8656,4912.9730
34.0000,45.9039,342.8280,-2.1204,-0.9413,500.0000,-44.8439,4912.9583
34.0100,45.8827,342.8186,-2.1213,-0.9412,500.0000,-44.8223,4912.9436
34.0200,45.8615,342.8091,-2.1222,-0.9410,500.0000,-44.8006,4912.9290
34.0300,45.8403,342.7997,-2.1231,-0.9409,500.0000,-44.7789,4912.9144
34.0400,45.8190,342.7903,-2.1240,-0.9407,500.0000,-44.7573,4912.8998
34.0500,45.7978,342.7809,-2.1249,-0.9405,500.0000,-44.7356,4912.8852
34.0600,45.7765,342.7715,-2.1258,-0.9404,500.0000,-44.7139,4912.8706
34.0700,45.7553,342.7621,-2.1267,-0.9402,500.0000,-44.6922,4912.8561
34.0800,45.7340,342.7527,-2.1276,-0.9401,500.0000,-44.6704,4912.8416
34.0900,45.7127,342.7433,-2.1284,-0.9399,500.0000,-44.6487,4912.8271
34.1000,45.6914,342.7339,-2.1293,-0.9397,500.0000,-44.6270,4912.8126
34.1100,45.6701,342.7245,-2.1302,-0.9396,500.0000,-44.6052,4912.7982
34.1200,45.6488,342.7151,-2.1311,-0.9394,500.0000,-44.5835,4912.7837
34.1300,45.6275,342.7057,-2.1320,-0.9393,500.0000,-44.5617,4912.7693
34.1400,45.6062,342.6963,-2.1329,-0.9391,500.0000,-44.5399,4912.7550
34.1500,45.5848,342.6869,-2.1338,-0.9390,500.0000,-44.5182,4912.7406
34.1600,45.5635,342.6776,-2.1347,-0.9388,500.0000,-44.4964,4912.7262
34.1700,45.5421,342.6682,-2.1356,-0.9387,500.0000,-44.4746,4912.7119
34.1800,45.5208,342.6588,-2.1365,-0.9385,500.0000,-44.4528,4912.6976
34.1900,45.4994,342.6494,-2.1373,-0.9384,500.0000,-44.4310,4912.6833
34.2000,45.4780,342.6400,-2.1382,-0.9382,500.0000,-44.4091,4912.6691
34.2100,45.4567,342.6306,-2.1391,-0.9380,500.0000,-44.3873,4912.6548
34.2200,45.4353,342.6213,-2.1400,-0.9379,500.0000,-44.3655,4912.6406
34.2300,45.4139,342.6119,-2.1409,-0.9377,500.0000,-44.3436,4912.6264
34.2400,45.3924,342.6025,-2.1418,-0.9376,500.0000,-44.3218,4912.6122
34.2500,45.3710,342.5931,-2.1427,-0.9374,500.0000,-44.2999,4912.5981
34.2600,45.3496,342.5838,-2.1436,-0.9373,500.0000,-44.2780,4912.5840
34.2700,45.3281,342.5744,-2.1444,-0.9371,500.0000,-44.2561,4912.5698
34.2800,45.3067,342.5650,-2.1453,-0.9370,500.0000,-44.2343,4912.5557
34.2900,45.2852,342.5556,-2.1462,-0.9368,500.0000,-44.2124,4912.5417
34.3000,45.2638,342.5463,-2.1471,-0.9367,500.0000,-44.1904,4912.5276
34.3100,45.2423,342.5369,-2.1480,-0.9365,500.0000,-44.1685,4912.5136
34.3200,45.2208,342.5275,-2.1489,-0.9364,500.0000,-44.1466,4912.4996
34.3300,45.1993,342.5182,-2.1497,-0.9362,500.0000,-44.1247,4912.4856
34.3400,45.1778,342.5088,-2.1506,-0.9361,500.0000,-44.1027,4912.4716
34.3500,45.1563,342.4995,-2.1515,-0.9359,500.0000,-44.0808,4912.4577
34.3600,45.1348,342.4901,-2.1524,-0.9358,500.0000,-44.0588,4912.4437
34.3700,45.1133,342.4807,-2.1533,-0.9356,500.0000,-44.0368,4912.4298
34.3800,45.0917,342.4714,-2.1542,-0.9355,500.0000,-44.0149,4912.4159
34.3900,45.0702,342.4620,-2.1550,-0.9353,500.0000,-43.9929,4912.4020
34.4000,45.0486,342.4527,-2.1559,-0.9352,500.0000,-43.9709,4912.3882
34.4100,45.0271,342.4433,-2.1568,-0.9350,500.0000,-43.9489,4912.3744
34.4200,45.0055,342.4340,-2.1577,-0.9349,500.0000,-43.9269,4912.3606
34.4300,44.9839,342.4246,-2.1585,-0.9347,500.0000,-43.9049,4912.3468
34.4400,44.9623,342.4153,-2.1594,-0.9346,500.0000,-43.8828,4912.3330
34.4500,44.9407,342.4059,-2.1603,-0.9344,500.0000,-43.8608,4912.3193
34.4600,44.9191,342.3966,-2.1612,-0.9343,500.0000,-43.8387,4912.3055
34.4700,44.8975,342.3873,-2.1621,-0.9341,500.0000,-43.8167,4912.2918
34.4800,44.8759,342.3779,-2.1629,-0.9340,500.0000,-43.7946,4912.2781
34.4900,44.8542,342.3686,-2.1638,-0.9339,500.0000,-43.7726,4912.2645
34.5000,44.8326,342.3592,-2.1647,-0.9337,500.0000,-43.7505,4912.2508
34.5100,44.8109,342.3499,-2.1656,-0.9336,500.0000,-43.7284,4912.2372
34.5200,44.7893,342.3406,-2.1664,-0.9334,500.0000,-43.7063,4912.2236
34.5300,44.7676,342.3312,-2.1673,-0.9333,500.0000,-43.6842,4912.2100
34.5400,44.7459,342.3219,-2.1682,-0.9331,500.0000,-43.6621,4912.1964
34.5500,44.7243,342.3126,-2.1690,-0.9330,500.0000,-43.6399,4912.1829
34.5600,44.7026,342.3032,-2.1699,-0.9328,500.0000,-43.6178,4912.1693
34.5700,44.6809,342.2939,-2.1708,-0.9327,500.0000,-43.5957,4912.1558
34.5800,44.6591,342.2846,-2.1717,-0.9326,500.0000,-43.5735,4912.1423
34.5900,44.6374,342.2753,-2.1725,-0.9324,500.0000,-43.5514,4912.1289
34.6000,44.6157,342.2659,-2.1734,-0.9323,500.0000,-43.5292,4912.1154
34.6100,44.5940,342.2566,-2.1743,-0.9321,500.0000,-43.5070,4912.1020
34.6200,44.5722,342.2473,-2.1751,-0.9320,500.0000,-43.4848,4912.0886
34.6300,44.5504,342.2380,-2.1760,-0.9318,500.0000,-43.4627,4912.0752
34.6400,44.5287,342.2287,-2.1769,-0.9317,500.0000,-43.4405,4912.0618
34.6500,44.5069,342.2193,-2.1778,-0.9316,500.0000,-43.4183,4912.0484
34.6600,44.4851,342.2100,-2.1786,-0.9314,500.0000,-43.3960,4912.0351
34.6700,44.4633,342.2007,-2.1795,-0.9313,500.0000,-43.3738,4912.0218
34.6800,44.4415,342.1914,-2.1804,-0.9311,500.0000,-43.3516,4912.0085
34.6900,44.4197,342.1821,-2.1812,-0.9310,500.0000,-43.3293,4911.9952
34.7000,44.3979,342.1728,-2.1821,-0.9309,500.0000,-43.3071,4911.9820
34.7100,44.3761,342.1635,-2.1830,-0.9307,500.0000,-43.2848,4911.9687
34.7200,44.3543,342.1542,-2.1838,-0.9306,500.0000,-43.2626,4911.9555
34.7300,44.3324,342.1449,-2.1847,-0.9304,500.0000,-43.2403,4911.9423
34.7400,44.3106,342.1356,-2.1855,-0.9303,500.0000,-43.2180,4911.9291
34.7500,44.2887,342.1263,-2.1864,-0.9302,500.0000,-43.1957,4911.9160
34.7600,44.2668,342.1170,-2.1873,-0.9300,500.0000,-43.1734,4911.9028
34.7700,44.2450,342.1077,-2.1881,-0.9299,500.0000,-43.1511,4911.8897
34.7800,44.2231,342.0984,-2.1890,-0.9297,500.0000,-43.1288,4911.8766
34.7900,44.2012,342.0891,-2.1899,-0.9296,500.0000,-43.1065,4911.8635
34.8000,44.1793,342.0798,-2.1907,-0.9295,500.0000,-43.0841,4911.8505
34.8100,44.1574,342.0705,-2.1916,-0.9293,500.0000,-43.0618,4911.8374
34.8200,44.1354,342.0612,-2.1924,-0.9292,500.0000,-43.0394,4911.8244
34.8300,44.1135,342.0519,-2.1933,-0.9291,500.0000,-43.0171,4911.8114
34.8400,44.0916,342.0426,-2.1942,-0.9289,500.0000,-42.9947,4911.7984
34.8500,44.0696,342.0333,-2.1950,-0.9288,500.0000,-42.9723,4911.7854
34.8600,44.0477,342.0240,-2.1959,-0.9287,500.0000,-42.9499,4911.7725
34.8700,44.0257,342.0147,-2.1967,-0.9285,500.0000,-42.9276,4911.7595
34.8800,44.0037,342.0055,-2.1976,-0.9284,500.0000,-42.9052,4911.7466
34.8900,43.9818,341.9962,-2.1985,-0.9282,500.0000,-42.8827,4911.7337
34.9000,43.9598,341.9869,-2.1993,-0.9281,500.0000,-42.8603,4911.7209
34.9100,43.9378,341.9776,-2.2002,-0.9280,500.0000,-42.8379,4911.7080
34.9200,43.9158,341.9683,-2.2010,-0.9278,500.0000,-42.8155,4911.6952
34.9300,43.8938,341.9591,-2.2019,-0.9277,500.0000,-42.7930,4911.6824
34.9400,43.8717,341.9498,-2.2027,-0.9276,500.0000,-42.7706,4911.6696
34.9500,43.8497,341.9405,-2.2036,-0.9274,500.0000,-42.7481,4911.6568
34.9600,43.8277,341.9312,-2.2045,-0.9273,500.0000,-42.7256,4911.6440
34.9700,43.8056,341.9220,-2.2053,-0.9272,500.0000,-42.7032,4911.6313
34.9800,43.7836,341.9127,-2.2062,-0.9270,500.0000,-42.6807,4911.6185
34.9900,43.7615,341.9034,-2.2070,-0.9269,500.0000,-42.6582,4911.6058
35.0000,43.7394,341.8941,-2.2079,-0.9268,500.0000,-42.6357,4911.5931
35.0100,43.7173,341.8849,-2.2087,-0.9266,500.0000,-42.6132,4911.5805
35.0200,43.6952,341.8756,-2.2096,-0.9265,500.0000,-42.5907,4911.5678
35.0300,43.6731,341.8663,-2.2104,-0.9264,500.0000,-42.5681,4911.5552
35.0400,43.6510,341.8571,-2.2113,-0.9263,500.0000,-42.5456,4911.5426
35.0500,43.6289,341.8478,-2.2121,-0.9261,500.0000,-42.5231,4911.5300
35.0600,43.6068,341.8386,-2.2130,-0.9260,500.0000,-42.5005,4911.5174
35.0700,43.5847,341.8293,-2.2138,-0.9259,500.0000,-42.4780,4911.5049
35.0800,43.5625,341.8200,-2.2147,-0.9257,500.0000,-42.4554,4911.4923
35.0900,43.5404,341.8108,-2.2155,-0.9256,500.0000,-42.4328,4911.4798
35.1000,43.5182,341.8015,-2.2164,-0.9255,500.0000,-42.4102,4911.4673
35.1100,43.4960,341.7923,-2.2172,-0.9253,500.0000,-42.3876,4911.4548
35.1200,43.4739,341.7830,-2.2181,-0.9252,500.0000,-42.3650,4911.4423
35.1300,43.4517,341.7738,-2.2189,-0.9251,500.0000,-42.3424,4911.4299
35.1400,43.4295,341.7645,-2.2198,-0.9250,500.0000,-42.3198,4911.4175
35.1500,43.4073,341.7553,-2.2206,-0.9248,500.0000,-42.2972,4911.4050
35.1600,43.3851,341.7460,-2.2214,-0.9247,500.0000,-42.2746,4911.3926
35.1700,43.3628,341.7368,-2.2223,-0.9246,500.0000,-42.2519,4911.3803
35.1800,43.3406,341.7275,-2.2231,-0.9244,500.0000,-42.2293,4911.3679
35.1900,43.3184,341.7183,-2.2240,-0.9243,500.0000,-42.2066,4911.3556
35.2000,43.2961,341.7090,-2.2248,-0.9242,500.0000,-42.1839,4911.3432
35.2100,43.2739,341.6998,-2.2257,-0.9241,500.0000,-42.1613,4911.3309
35.2200,43.2516,341.6906,-2.2265,-0.9239,500.0000,-42.1386,4911.3187
